,SPY,QQQ,IWM,EFA
2023-11-23,1751.2813663793552,2848.6330500258337,263.0441555865586,321.5997957416296
2023-11-24,1751.5178065421242,2855.7136543637876,268.39653355248186,332.43646268677116
2023-11-25,1731.1136543208531,2820.604332850148,277.92009136485194,335.3399194928938
2023-11-26,1773.8557545234128,2757.4888944045224,264.53849214782764,333.7489431756568
2023-11-27,1819.4536226421944,2792.5025236415845,265.18303643857206,335.39621448902847
2023-11-28,1741.8940217401487,2857.629388126477,263.6023298269542,341.8663737192029
2023-11-29,1715.1728280379511,2869.2888344573844,263.07575866990356,332.14984662291505
2023-11-30,1711.0705664673317,2789.5349555923967,259.0038322895143,331.6184290328209
2023-12-01,1744.7118288471156,2732.5308827385934,261.19489324516155,324.0078948491254
2023-12-02,1746.80159981423,2710.3716584473923,252.04300240913827,341.8622775490366
2023-12-03,1723.9438161663684,2797.9252591624027,254.21197206886967,342.9798433475685
2023-12-04,1749.4566500271085,2785.543899629122,250.4437214184704,335.1629283028837
2023-12-05,1742.9490454942263,2760.941575108483,248.07385605069834,360.3609263308426
2023-12-06,1739.7310201078326,2671.3983875373706,250.38420142297272,356.6966607365276
2023-12-07,1739.655919857875,2637.861049281613,250.90442718503655,355.3858612939047
2023-12-08,1760.6331968412278,2574.897308371991,256.377384367719,354.59211873864024
2023-12-09,1750.676917680908,2525.0126092017413,251.57985311117253,348.8036325782209
2023-12-10,1775.7830012072914,2532.3432758210497,251.29972079363827,350.7087639924422
2023-12-11,1774.0766204386937,2513.3632235723203,255.9345623134518,335.70786873878365
2023-12-12,1737.4868707119829,2601.5610663877087,257.919053795887,343.25009148113554
2023-12-13,1737.0776953689872,2659.5893800003255,260.25389552672095,335.7622142513487
2023-12-14,1703.0145541490635,2628.7121874530767,266.2188015692363,333.15131404385295
2023-12-15,1705.263567141513,2582.2412073530727,264.1966425380079,338.3656707376662
2023-12-16,1734.6560682754694,2655.9716180419564,261.0878828203059,337.15337867418594
2023-12-17,1698.65469533011,2747.0054617431397,264.24459096925966,336.2204350227068
2023-12-18,1711.931131876673,2630.3750234656322,263.587801618488,329.64801124516424
2023-12-19,1684.6221596044186,2636.5825316214928,269.70549294412814,343.9300924027969
2023-12-20,1692.2775971462304,2624.6459659123675,271.84337290952163,347.7792935386363
2023-12-21,1722.5046045395566,2660.272123477636,268.6096074171346,340.49906023877645
2023-12-22,1651.508537853711,2767.0500314061273,270.56888731905104,341.8855440613709
2023-12-23,1615.9121872588826,2741.761622464273,265.8607669419274,334.2558289319475
2023-12-24,1604.833527714999,2632.3755025361265,271.07927575467295,346.1440232265896
2023-12-25,1615.7848921352547,2664.367851196822,263.74118499981154,347.7026636526917
2023-12-26,1611.2224447637052,2740.8445608672682,270.40195330775924,341.15494873849036
2023-12-27,1610.5497135531823,2725.6063337670516,272.2789516036591,346.1210550372514
2023-12-28,1678.5582630531433,2688.786997362704,271.5200209774564,344.3735848176708
2023-12-29,1639.1635850799219,2666.7085881864896,275.83491749859303,335.78212004024044
2023-12-30,1677.6530169590505,2713.797867146724,278.80959527922744,338.52008437341675
2023-12-31,1666.7843652520226,2690.588282208827,286.4708335516001,341.0879154852087
